[run number];breeding-habitat-number;feeding-habitat-number;percent-specialized-bees;breeding-habitat-size;max-distance-breed;max-distance-feed;feeding-habitat-size;bee-number;min-distance-breed;min-distance-feed;[step];count specialized-bees;count bees - count specialized-bees;count bees;count crops;count wildflowers;count flowers with [color = cyan];count flowers;sum [seeds] of crops;count agriculture;count feeding-habitat;count breeding-habitat
265;1;3;0.5;1;1;1;1;10;5;3;2199;0;10;10;25953;30;29;25983;809;2597;3;1
264;1;3;0.5;1;1;1;1;10;5;1;2199;0;9;9;25952;30;30;25982;656;2597;3;1
266;1;3;0.5;1;1;1;1;10;5;3;2199;0;8;8;25946;30;30;25976;637;2597;3;1
268;1;3;0.5;1;1;1;1;10;5;5;2199;0;4;4;25954;30;29;25984;334;2597;3;1
267;1;3;0.5;1;1;1;1;10;5;3;2199;0;7;7;25955;30;30;25985;501;2597;3;1
270;1;3;0.5;1;1;1;1;10;5;5;2199;0;7;7;25941;20;20;25961;525;2597;3;1
269;1;3;0.5;1;1;1;1;10;5;5;2199;0;9;9;25945;30;27;25975;732;2597;3;1
274;1;3;0.5;1;1;1;3;10;1;3;2199;1;5;6;25703;270;259;25973;366;2573;27;1
271;1;3;0.5;1;1;1;3;10;1;1;2199;0;12;12;25707;270;268;25977;812;2573;27;1
272;1;3;0.5;1;1;1;3;10;1;1;2199;18;0;18;25712;270;270;25982;0;2573;27;1
273;1;3;0.5;1;1;1;3;10;1;1;2199;9;2;11;25713;270;264;25983;124;2573;27;1
275;1;3;0.5;1;1;1;3;10;1;3;2199;1;5;6;25720;258;205;25978;376;2573;27;1
276;1;3;0.5;1;1;1;3;10;1;3;2199;3;5;8;25711;270;266;25981;355;2573;27;1
277;1;3;0.5;1;1;1;3;10;1;5;2199;2;7;9;25696;270;252;25966;510;2573;27;1
278;1;3;0.5;1;1;1;3;10;1;5;2199;0;12;12;25715;233;181;25948;863;2573;27;1
280;1;3;0.5;1;1;1;3;10;3;1;2199;2;10;12;25708;270;264;25978;759;2573;27;1
279;1;3;0.5;1;1;1;3;10;1;5;2199;2;8;10;25712;270;255;25982;624;2573;27;1
281;1;3;0.5;1;1;1;3;10;3;1;2199;1;7;8;25711;270;264;25981;477;2573;27;1
282;1;3;0.5;1;1;1;3;10;3;1;2199;0;5;5;25708;270;267;25978;354;2573;27;1
284;1;3;0.5;1;1;1;3;10;3;3;2199;1;3;4;25697;270;268;25967;209;2573;27;1
283;1;3;0.5;1;1;1;3;10;3;3;2199;2;9;11;25708;270;263;25978;645;2573;27;1
285;1;3;0.5;1;1;1;3;10;3;3;2199;0;8;8;25709;270;256;25979;586;2573;27;1
286;1;3;0.5;1;1;1;3;10;3;5;2199;0;7;7;25696;270;255;25966;502;2573;27;1
287;1;3;0.5;1;1;1;3;10;3;5;2199;2;5;7;25709;270;267;25979;373;2573;27;1
289;1;3;0.5;1;1;1;3;10;5;1;2199;1;8;9;25710;270;270;25980;590;2573;27;1
288;1;3;0.5;1;1;1;3;10;3;5;2199;0;11;11;25702;270;261;25972;754;2573;27;1
291;1;3;0.5;1;1;1;3;10;5;1;2199;1;6;7;25709;270;266;25979;428;2573;27;1
290;1;3;0.5;1;1;1;3;10;5;1;2199;7;5;12;25715;270;270;25985;373;2573;27;1
293;1;3;0.5;1;1;1;3;10;5;3;2199;0;7;7;25711;270;254;25981;513;2573;27;1
294;1;3;0.5;1;1;1;3;10;5;3;2199;0;12;12;25707;270;250;25977;858;2573;27;1
292;1;3;0.5;1;1;1;3;10;5;3;2199;0;13;13;25702;270;266;25972;943;2573;27;1
295;1;3;0.5;1;1;1;3;10;5;5;2199;0;8;8;25706;270;267;25976;614;2573;27;1
298;1;3;0.5;1;1;1;5;10;1;1;2199;4;5;9;25234;697;681;25931;310;2525;75;1
297;1;3;0.5;1;1;1;3;10;5;5;2199;0;11;11;25715;270;262;25985;814;2573;27;1
296;1;3;0.5;1;1;1;3;10;5;5;2199;0;12;12;25715;270;260;25985;844;2573;27;1
299;1;3;0.5;1;1;1;5;10;1;1;2199;0;7;7;25224;706;654;25930;472;2525;75;1
300;1;3;0.5;1;1;1;5;10;1;1;2199;3;3;6;25234;660;616;25894;195;2525;75;1
301;1;3;0.5;1;1;1;5;10;1;3;2199;3;8;11;25222;737;730;25959;471;2525;75;1
302;1;3;0.5;1;1;1;5;10;1;3;2199;0;11;11;25226;750;737;25976;748;2525;75;1
303;1;3;0.5;1;1;1;5;10;1;3;2199;5;7;12;25226;748;725;25974;474;2525;75;1
306;1;3;0.5;1;1;1;5;10;1;5;2199;2;9;11;25483;500;495;25983;625;2550;50;1
304;1;3;0.5;1;1;1;5;10;1;5;2199;3;10;13;25233;750;731;25983;653;2525;75;1
305;1;3;0.5;1;1;1;5;10;1;5;2199;3;8;11;25233;634;588;25867;609;2525;75;1
307;1;3;0.5;1;1;1;5;10;3;1;2199;0;7;7;25230;673;631;25903;482;2525;75;1
308;1;3;0.5;1;1;1;5;10;3;1;2199;9;2;11;25230;727;711;25957;127;2525;75;1
309;1;3;0.5;1;1;1;5;10;3;1;2199;2;11;13;25222;723;706;25945;666;2525;75;1
310;1;3;0.5;1;1;1;5;10;3;3;2199;0;16;16;25220;750;740;25970;1111;2525;75;1
311;1;3;0.5;1;1;1;5;10;3;3;2199;0;12;12;25229;750;709;25979;711;2525;75;1
312;1;3;0.5;1;1;1;5;10;3;3;2199;4;7;11;25223;700;684;25923;530;2525;75;1
313;1;3;0.5;1;1;1;5;10;3;5;2199;10;0;10;25230;750;744;25980;0;2525;75;1
314;1;3;0.5;1;1;1;5;10;3;5;2199;9;2;11;25231;749;718;25980;129;2525;75;1
315;1;3;0.5;1;1;1;5;10;3;5;2199;7;1;8;25229;745;657;25974;45;2525;75;1
316;1;3;0.5;1;1;1;5;10;5;1;2199;0;9;9;25223;708;636;25931;625;2525;75;1
317;1;3;0.5;1;1;1;5;10;5;1;2199;0;13;13;25480;500;474;25980;751;2550;50;1
318;1;3;0.5;1;1;1;5;10;5;1;2199;9;4;13;25487;500;494;25987;267;2550;50;1
319;1;3;0.5;1;1;1;5;10;5;3;2199;2;13;15;25234;742;709;25976;799;2525;75;1
321;1;3;0.5;1;1;1;5;10;5;3;2199;6;8;14;25235;730;652;25965;550;2525;75;1
320;1;3;0.5;1;1;1;5;10;5;3;2199;0;11;11;25229;742;711;25971;707;2525;75;1
323;1;3;0.5;1;1;1;5;10;5;5;2199;0;11;11;25232;750;732;25982;805;2525;75;1
322;1;3;0.5;1;1;1;5;10;5;5;2199;0;16;16;25218;750;720;25968;1118;2525;75;1
324;1;3;0.5;1;1;1;5;10;5;5;2199;0;13;13;25239;750;678;25989;932;2525;75;1
325;1;3;0.5;3;1;1;1;10;1;1;2199;0;5;5;25875;30;29;25905;370;2589;3;9
326;1;3;0.5;3;1;1;1;10;1;1;2199;0;7;7;25883;30;26;25913;520;2589;3;9
327;1;3;0.5;3;1;1;1;10;1;1;2199;0;17;17;25871;30;29;25901;1270;2589;3;9
328;1;3;0.5;3;1;1;1;10;1;3;2199;0;12;12;25867;30;26;25897;891;2589;3;9
329;1;3;0.5;3;1;1;1;10;1;3;2199;0;11;11;25880;30;29;25910;831;2589;3;9
331;1;3;0.5;3;1;1;1;10;1;5;2199;0;11;11;25856;30;30;25886;813;2589;3;9
333;1;3;0.5;3;1;1;1;10;1;5;2199;0;6;6;25868;30;19;25898;459;2589;3;9
330;1;3;0.5;3;1;1;1;10;1;3;2199;0;13;13;25869;30;28;25899;958;2589;3;9
332;1;3;0.5;3;1;1;1;10;1;5;2199;0;10;10;25873;30;26;25903;690;2589;3;9
337;1;3;0.5;3;1;1;1;10;3;3;2199;0;3;3;25876;22;20;25898;213;2589;3;9
336;1;3;0.5;3;1;1;1;10;3;1;2199;0;9;9;25868;30;30;25898;636;2589;3;9
334;1;3;0.5;3;1;1;1;10;3;1;2199;0;8;8;25875;30;29;25905;620;2589;3;9
338;1;3;0.5;3;1;1;1;10;3;3;2199;0;8;8;25869;30;26;25899;604;2589;3;9
335;1;3;0.5;3;1;1;1;10;3;1;2199;0;22;22;25868;30;27;25898;1580;2589;3;9
339;1;3;0.5;3;1;1;1;10;3;3;2199;0;6;6;25871;30;29;25901;441;2589;3;9
341;1;3;0.5;3;1;1;1;10;3;5;2199;0;9;9;25867;30;30;25897;708;2589;3;9
340;1;3;0.5;3;1;1;1;10;3;5;2199;0;8;8;25868;21;20;25889;548;2589;3;9
343;1;3;0.5;3;1;1;1;10;5;1;2199;0;10;10;25858;30;18;25888;739;2589;3;9
344;1;3;0.5;3;1;1;1;10;5;1;2199;0;6;6;25876;30;19;25906;458;2589;3;9
345;1;3;0.5;3;1;1;1;10;5;1;2199;0;12;12;25864;30;30;25894;865;2589;3;9
346;1;3;0.5;3;1;1;1;10;5;3;2199;0;10;10;25861;30;30;25891;753;2589;3;9
342;1;3;0.5;3;1;1;1;10;3;5;2199;0;15;15;25869;30;30;25899;1120;2589;3;9
347;1;3;0.5;3;1;1;1;10;5;3;2199;0;8;8;25870;20;15;25890;599;2589;3;9
348;1;3;0.5;3;1;1;1;10;5;3;2199;0;9;9;25877;30;26;25907;635;2589;3;9
349;1;3;0.5;3;1;1;1;10;5;5;2199;0;6;6;25880;30;22;25910;431;2589;3;9
350;1;3;0.5;3;1;1;1;10;5;5;2199;0;7;7;25874;30;20;25904;486;2589;3;9
351;1;3;0.5;3;1;1;1;10;5;5;2199;0;4;4;25858;26;20;25884;305;2589;3;9
352;1;3;0.5;3;1;1;3;10;1;1;2199;3;34;37;25638;270;236;25908;2319;2565;27;9
353;1;3;0.5;3;1;1;3;10;1;1;2199;1;41;42;25624;270;232;25894;2898;2565;27;9
354;1;3;0.5;3;1;1;3;10;1;1;2199;1;42;43;25641;270;232;25911;2904;2565;27;9
362;1;3;0.5;3;1;1;3;10;3;1;2199;1;27;28;25632;270;258;25902;1756;2565;27;9
361;1;3;0.5;3;1;1;3;10;3;1;2199;1;38;39;25632;270;262;25902;2628;2565;27;9
355;1;3;0.5;3;1;1;3;10;1;3;2199;18;38;56;25620;270;266;25890;2518;2565;27;9
357;1;3;0.5;3;1;1;3;10;1;3;2199;22;38;60;25709;180;169;25889;2540;2574;18;9
359;1;3;0.5;3;1;1;3;10;1;5;2199;10;32;42;25628;270;264;25898;2278;2565;27;9
363;1;3;0.5;3;1;1;3;10;3;1;2199;1;44;45;25638;270;254;25908;2883;2565;27;9
356;1;3;0.5;3;1;1;3;10;1;3;2199;30;41;71;25628;270;265;25898;2985;2565;27;9
360;1;3;0.5;3;1;1;3;10;1;5;2199;17;63;80;25625;270;252;25895;4523;2565;27;9
358;1;3;0.5;3;1;1;3;10;1;5;2199;23;42;65;25622;270;253;25892;3084;2565;27;9
365;1;3;0.5;3;1;1;3;10;3;3;2199;1;27;28;25625;270;248;25895;1894;2565;27;9
364;1;3;0.5;3;1;1;3;10;3;3;2199;20;43;63;25623;270;244;25893;3083;2565;27;9
370;1;3;0.5;3;1;1;3;10;5;1;2199;3;41;44;25632;270;242;25902;2837;2565;27;9
368;1;3;0.5;3;1;1;3;10;3;5;2199;17;60;77;25637;270;255;25907;4278;2565;27;9
366;1;3;0.5;3;1;1;3;10;3;3;2199;14;69;83;25633;270;265;25903;4785;2565;27;9
372;1;3;0.5;3;1;1;3;10;5;1;2199;0;49;49;25628;270;257;25898;3499;2565;27;9
371;1;3;0.5;3;1;1;3;10;5;1;2199;24;44;68;25623;270;267;25893;3221;2565;27;9
367;1;3;0.5;3;1;1;3;10;3;5;2199;21;61;82;25628;270;257;25898;4496;2565;27;9
369;1;3;0.5;3;1;1;3;10;3;5;2199;19;51;70;25714;180;173;25894;3509;2574;18;9
373;1;3;0.5;3;1;1;3;10;5;3;2199;19;59;78;25616;270;261;25886;4219;2565;27;9
374;1;3;0.5;3;1;1;3;10;5;3;2199;2;45;47;25631;270;267;25901;3046;2565;27;9
375;1;3;0.5;3;1;1;3;10;5;3;2199;4;43;47;25612;270;250;25882;3008;2565;27;9
377;1;3;0.5;3;1;1;3;10;5;5;2199;10;65;75;25627;270;260;25897;4689;2565;27;9
376;1;3;0.5;3;1;1;3;10;5;5;2199;15;57;72;25626;270;261;25896;4037;2565;27;9
378;1;3;0.5;3;1;1;3;10;5;5;2199;0;80;80;25618;270;253;25888;5722;2565;27;9
380;1;3;0.5;3;1;1;5;10;1;1;2199;15;60;75;25145;745;675;25890;3820;2517;75;9
381;1;3;0.5;3;1;1;5;10;1;1;2199;12;61;73;25155;718;616;25873;3958;2517;75;9
379;1;3;0.5;3;1;1;5;10;1;1;2199;32;46;78;25143;750;711;25893;2789;2517;75;9
384;1;3;0.5;3;1;1;5;10;1;3;2199;5;96;101;25155;750;702;25905;5883;2517;75;9
385;1;3;0.5;3;1;1;5;10;1;5;2199;36;40;76;25402;500;480;25902;2563;2542;50;9
382;1;3;0.5;3;1;1;5;10;1;3;2199;46;54;100;25146;750;736;25896;3708;2517;75;9
387;1;3;0.5;3;1;1;5;10;1;5;2199;32;63;95;25154;750;724;25904;4089;2517;75;9
383;1;3;0.5;3;1;1;5;10;1;3;2199;41;55;96;25156;750;725;25906;3714;2517;75;9
386;1;3;0.5;3;1;1;5;10;1;5;2199;45;56;101;25139;750;725;25889;3913;2517;75;9
388;1;3;0.5;3;1;1;5;10;3;1;2199;24;63;87;25157;750;726;25907;4022;2517;75;9
390;1;3;0.5;3;1;1;5;10;3;1;2199;18;78;96;25146;749;716;25895;4736;2517;75;9
391;1;3;0.5;3;1;1;5;10;3;3;2199;30;68;98;25149;750;723;25899;4652;2517;75;9
389;1;3;0.5;3;1;1;5;10;3;1;2199;40;61;101;25154;750;731;25904;4224;2517;75;9
393;1;3;0.5;3;1;1;5;10;3;3;2199;59;50;109;25158;750;735;25908;3439;2517;75;9
394;1;3;0.5;3;1;1;5;10;3;5;2199;45;42;87;25399;500;479;25899;2682;2542;50;9
392;1;3;0.5;3;1;1;5;10;3;3;2199;58;41;99;25146;750;726;25896;2734;2517;75;9
395;1;3;0.5;3;1;1;5;10;3;5;2199;28;63;91;25142;750;720;25892;4276;2517;75;9
397;1;3;0.5;3;1;1;5;10;5;1;2199;23;61;84;25156;750;725;25906;3711;2517;75;9
399;1;3;0.5;3;1;1;5;10;5;1;2199;21;67;88;25148;736;663;25884;4265;2517;75;9
398;1;3;0.5;3;1;1;5;10;5;1;2199;36;40;76;25152;743;698;25895;2598;2517;75;9
396;1;3;0.5;3;1;1;5;10;3;5;2199;26;69;95;25152;750;682;25902;4658;2517;75;9
400;1;3;0.5;3;1;1;5;10;5;3;2199;38;55;93;25161;748;730;25909;3803;2517;75;9
406;1;3;0.5;5;1;1;1;10;1;1;2199;0;6;6;25711;30;30;25741;452;2573;3;25
407;1;3;0.5;5;1;1;1;10;1;1;2199;0;9;9;25722;30;20;25752;674;2573;3;25
401;1;3;0.5;3;1;1;5;10;5;3;2199;32;78;110;25147;750;699;25897;5120;2517;75;9
408;1;3;0.5;5;1;1;1;10;1;1;2199;0;5;5;25707;30;28;25737;346;2573;3;25
403;1;3;0.5;3;1;1;5;10;5;5;2199;30;60;90;25155;750;727;25905;3832;2517;75;9
410;1;3;0.5;5;1;1;1;10;1;3;2199;0;3;3;25711;30;29;25741;221;2573;3;25
409;1;3;0.5;5;1;1;1;10;1;3;2199;0;5;5;25712;30;30;25742;370;2573;3;25
411;1;3;0.5;5;1;1;1;10;1;3;2199;0;3;3;25712;30;30;25742;206;2573;3;25
412;1;3;0.5;5;1;1;1;10;1;5;2199;0;2;2;25706;30;30;25736;126;2573;3;25
402;1;3;0.5;3;1;1;5;10;5;3;2199;55;50;105;25147;750;722;25897;3459;2517;75;9
413;1;3;0.5;5;1;1;1;10;1;5;2199;0;5;5;25707;30;17;25737;362;2573;3;25
414;1;3;0.5;5;1;1;1;10;1;5;2199;0;9;9;25715;30;30;25745;666;2573;3;25
415;1;3;0.5;5;1;1;1;10;3;1;2199;0;3;3;25701;30;27;25731;216;2573;3;25
404;1;3;0.5;3;1;1;5;10;5;5;2199;34;61;95;25159;750;722;25909;3931;2517;75;9
416;1;3;0.5;5;1;1;1;10;3;1;2199;0;9;9;25710;30;27;25740;646;2573;3;25
419;1;3;0.5;5;1;1;1;10;3;3;2199;0;6;6;25717;26;18;25743;385;2573;3;25
420;1;3;0.5;5;1;1;1;10;3;3;2199;0;5;5;25706;22;20;25728;366;2573;3;25
417;1;3;0.5;5;1;1;1;10;3;1;2199;0;9;9;25712;30;25;25742;625;2573;3;25
405;1;3;0.5;3;1;1;5;10;5;5;2199;39;67;106;25148;750;711;25898;4457;2517;75;9
418;1;3;0.5;5;1;1;1;10;3;3;2199;0;12;12;25717;30;30;25747;900;2573;3;25
421;1;3;0.5;5;1;1;1;10;3;5;2199;0;2;2;25705;26;20;25731;133;2573;3;25
423;1;3;0.5;5;1;1;1;10;3;5;2199;0;3;3;25720;30;28;25750;218;2573;3;25
422;1;3;0.5;5;1;1;1;10;3;5;2199;0;7;7;25712;30;29;25742;491;2573;3;25
424;1;3;0.5;5;1;1;1;10;5;1;2199;0;7;7;25716;20;19;25736;499;2573;3;25
425;1;3;0.5;5;1;1;1;10;5;1;2199;0;5;5;25711;30;20;25741;344;2573;3;25
426;1;3;0.5;5;1;1;1;10;5;1;2199;0;7;7;25708;30;29;25738;486;2573;3;25
427;1;3;0.5;5;1;1;1;10;5;3;2199;0;9;9;25717;30;30;25747;638;2573;3;25
428;1;3;0.5;5;1;1;1;10;5;3;2199;0;1;1;25709;30;20;25739;66;2573;3;25
429;1;3;0.5;5;1;1;1;10;5;3;2199;0;5;5;25693;30;29;25723;370;2573;3;25
430;1;3;0.5;5;1;1;1;10;5;5;2199;0;5;5;25731;20;12;25751;329;2574;2;25
431;1;3;0.5;5;1;1;1;10;5;5;2199;0;4;4;25716;30;29;25746;293;2573;3;25
432;1;3;0.5;5;1;1;1;10;5;5;2199;0;8;8;25708;30;25;25738;608;2573;3;25
434;1;3;0.5;5;1;1;3;10;1;1;2199;4;22;26;25473;270;262;25743;1419;2549;27;25
433;1;3;0.5;5;1;1;3;10;1;1;2199;16;36;52;25469;243;228;25712;2440;2549;27;25
442;1;3;0.5;5;1;1;3;10;3;1;2199;5;35;40;25478;270;264;25748;2392;2549;27;25
436;1;3;0.5;5;1;1;3;10;1;3;2199;36;54;90;25477;270;257;25747;3515;2549;27;25
438;1;3;0.5;5;1;1;3;10;1;3;2199;21;62;83;25458;270;254;25728;4043;2549;27;25
443;1;3;0.5;5;1;1;3;10;3;1;2199;19;42;61;25469;270;258;25739;2534;2549;27;25
440;1;3;0.5;5;1;1;3;10;1;5;2199;27;64;91;25570;180;176;25750;4079;2558;18;25
444;1;3;0.5;5;1;1;3;10;3;1;2199;28;51;79;25461;270;248;25731;3529;2549;27;25
441;1;3;0.5;5;1;1;3;10;1;5;2199;15;74;89;25464;270;261;25734;4932;2549;27;25
437;1;3;0.5;5;1;1;3;10;1;3;2199;49;40;89;25468;270;265;25738;2796;2549;27;25
435;1;3;0.5;5;1;1;3;10;1;1;2199;56;64;120;25463;270;264;25733;4504;2549;27;25
439;1;3;0.5;5;1;1;3;10;1;5;2199;37;63;100;25471;270;267;25741;4366;2549;27;25
451;1;3;0.5;5;1;1;3;10;5;1;2199;3;30;33;25469;270;259;25739;2092;2549;27;25
445;1;3;0.5;5;1;1;3;10;3;3;2199;43;80;123;25474;270;254;25744;5614;2549;27;25
452;1;3;0.5;5;1;1;3;10;5;1;2199;5;40;45;25466;270;266;25736;2626;2549;27;25
446;1;3;0.5;5;1;1;3;10;3;3;2199;38;80;118;25468;270;237;25738;5458;2549;27;25
447;1;3;0.5;5;1;1;3;10;3;3;2199;43;59;102;25468;270;260;25738;4082;2549;27;25
449;1;3;0.5;5;1;1;3;10;3;5;2199;28;53;81;25555;180;175;25735;3631;2558;18;25
456;1;3;0.5;5;1;1;3;10;5;3;2199;24;63;87;25474;270;259;25744;4332;2549;27;25
454;1;3;0.5;5;1;1;3;10;5;3;2199;29;61;90;25466;270;260;25736;4204;2549;27;25
450;1;3;0.5;5;1;1;3;10;3;5;2199;26;98;124;25470;270;222;25740;6771;2549;27;25
448;1;3;0.5;5;1;1;3;10;3;5;2199;37;81;118;25466;270;260;25736;5642;2549;27;25
455;1;3;0.5;5;1;1;3;10;5;3;2199;35;56;91;25565;180;172;25745;3690;2558;18;25
453;1;3;0.5;5;1;1;3;10;5;1;2199;52;68;120;25464;270;262;25734;4709;2549;27;25
459;1;3;0.5;5;1;1;3;10;5;5;2199;4;28;32;25480;270;269;25750;1920;2549;27;25
458;1;3;0.5;5;1;1;3;10;5;5;2199;10;40;50;25463;270;265;25733;2722;2549;27;25
457;1;3;0.5;5;1;1;3;10;5;5;2199;20;63;83;25468;270;265;25738;4343;2549;27;25
460;1;3;0.5;5;1;1;5;10;1;1;2199;62;92;154;24991;750;728;25741;6095;2501;75;25
463;1;3;0.5;5;1;1;5;10;1;3;2199;70;97;167;24996;750;736;25746;5940;2501;75;25
461;1;3;0.5;5;1;1;5;10;1;1;2199;89;79;168;24992;750;730;25742;4792;2501;75;25
462;1;3;0.5;5;1;1;5;10;1;1;2199;88;83;171;24998;750;726;25748;5211;2501;75;25
464;1;3;0.5;5;1;1;5;10;1;3;2199;54;109;163;24991;750;715;25741;7216;2501;75;25
465;1;3;0.5;5;1;1;5;10;1;3;2199;39;128;167;24983;750;725;25733;7989;2501;75;25
467;1;3;0.5;5;1;1;5;10;1;5;2199;54;101;155;25245;500;489;25745;6322;2526;50;25
468;1;3;0.5;5;1;1;5;10;1;5;2199;48;122;170;24986;750;718;25736;7597;2501;75;25
469;1;3;0.5;5;1;1;5;10;3;1;2199;89;88;177;24983;750;734;25733;5887;2501;75;25
466;1;3;0.5;5;1;1;5;10;1;5;2199;61;135;196;24999;750;727;25749;9126;2501;75;25
471;1;3;0.5;5;1;1;5;10;3;1;2199;40;71;111;24986;750;705;25736;4190;2501;75;25
472;1;3;0.5;5;1;1;5;10;3;3;2199;18;90;108;24989;750;716;25739;5635;2501;75;25
470;1;3;0.5;5;1;1;5;10;3;1;2199;96;101;197;24987;750;717;25737;6583;2501;75;25
480;1;3;0.5;5;1;1;5;10;5;1;2199;42;84;126;24993;750;720;25743;5419;2501;75;25
477;1;3;0.5;5;1;1;5;10;3;5;2199;67;91;158;24993;750;733;25743;5840;2501;75;25
474;1;3;0.5;5;1;1;5;10;3;3;2199;38;151;189;24983;750;710;25733;9199;2501;75;25
478;1;3;0.5;5;1;1;5;10;5;1;2199;70;104;174;24989;750;733;25739;6621;2501;75;25
473;1;3;0.5;5;1;1;5;10;3;3;2199;61;150;211;24994;750;714;25744;9596;2501;75;25
475;1;3;0.5;5;1;1;5;10;3;5;2199;91;114;205;24985;750;697;25735;7424;2501;75;25
476;1;3;0.5;5;1;1;5;10;3;5;2199;48;148;196;24992;750;694;25742;9845;2501;75;25
479;1;3;0.5;5;1;1;5;10;5;1;2199;79;126;205;24986;750;693;25736;7974;2501;75;25
487;1;5;0.5;1;1;1;1;10;1;1;2199;0;9;9;25926;50;39;25976;637;2595;5;1
488;1;5;0.5;1;1;1;1;10;1;1;2199;0;7;7;25934;50;47;25984;549;2595;5;1
484;1;3;0.5;5;1;1;5;10;5;5;2199;56;108;164;24988;750;730;25738;6879;2501;75;25
482;1;3;0.5;5;1;1;5;10;5;3;2199;84;84;168;24982;750;739;25732;5535;2501;75;25
489;1;5;0.5;1;1;1;1;10;1;1;2199;0;6;6;25924;42;36;25966;429;2595;5;1
490;1;5;0.5;1;1;1;1;10;1;3;2199;0;9;9;25950;40;36;25990;704;2596;4;1
483;1;3;0.5;5;1;1;5;10;5;3;2199;70;105;175;24988;750;725;25738;6847;2501;75;25
481;1;3;0.5;5;1;1;5;10;5;3;2199;102;96;198;24987;750;710;25737;6478;2501;75;25
491;1;5;0.5;1;1;1;1;10;1;3;2199;0;7;7;25934;22;17;25956;511;2595;5;1
492;1;5;0.5;1;1;1;1;10;1;3;2199;0;7;7;25933;32;32;25965;569;2595;5;1
493;1;5;0.5;1;1;1;1;10;1;5;2199;0;7;7;25921;44;31;25965;527;2595;5;1
495;1;5;0.5;1;1;1;1;10;1;5;2199;0;0;0;25929;20;19;25949;0;2595;5;1
496;1;5;0.5;1;1;1;1;10;3;1;2199;0;8;8;25933;48;29;25981;590;2595;5;1
494;1;5;0.5;1;1;1;1;10;1;5;2199;0;8;8;25916;23;12;25939;606;2595;5;1
497;1;5;0.5;1;1;1;1;10;3;1;2199;0;9;9;25927;47;41;25974;646;2595;5;1
498;1;5;0.5;1;1;1;1;10;3;1;2199;0;4;4;25924;50;46;25974;310;2595;5;1
499;1;5;0.5;1;1;1;1;10;3;3;2199;0;7;7;25950;24;20;25974;567;2597;3;1
500;1;5;0.5;1;1;1;1;10;3;3;2199;0;9;9;25930;11;10;25941;672;2595;5;1
501;1;5;0.5;1;1;1;1;10;3;3;2199;0;8;8;25931;30;25;25961;600;2595;5;1
502;1;5;0.5;1;1;1;1;10;3;5;2199;0;6;6;25958;30;20;25988;472;2597;3;1
503;1;5;0.5;1;1;1;1;10;3;5;2199;0;3;3;25931;10;10;25941;231;2595;5;1
504;1;5;0.5;1;1;1;1;10;3;5;2199;0;6;6;25928;5;1;25933;453;2595;5;1
506;1;5;0.5;1;1;1;1;10;5;1;2199;0;7;7;25927;50;49;25977;525;2595;5;1
505;1;5;0.5;1;1;1;1;10;5;1;2199;0;9;9;25932;50;33;25982;702;2595;5;1
507;1;5;0.5;1;1;1;1;10;5;1;2199;0;10;10;25928;50;49;25978;780;2595;5;1
508;1;5;0.5;1;1;1;1;10;5;3;2199;0;9;9;25935;42;40;25977;752;2595;5;1
509;1;5;0.5;1;1;1;1;10;5;3;2199;0;8;8;25943;31;28;25974;641;2596;4;1
485;1;3;0.5;5;1;1;5;10;5;5;2199;73;99;172;24991;750;735;25741;6700;2501;75;25
510;1;5;0.5;1;1;1;1;10;5;3;2199;0;7;7;25949;40;40;25989;524;2596;4;1
511;1;5;0.5;1;1;1;1;10;5;5;2199;0;7;7;25940;33;23;25973;548;2595;5;1
512;1;5;0.5;1;1;1;1;10;5;5;2199;0;2;2;25962;30;30;25992;166;2597;3;1
513;1;5;0.5;1;1;1;1;10;5;5;2199;0;8;8;25940;30;27;25970;606;2596;4;1
514;1;5;0.5;1;1;1;3;10;1;1;2199;0;6;6;25532;447;413;25979;417;2555;45;1
486;1;3;0.5;5;1;1;5;10;5;5;2199;59;136;195;24997;750;716;25747;9160;2501;75;25
515;1;5;0.5;1;1;1;3;10;1;1;2199;1;6;7;25522;402;368;25924;415;2555;45;1
516;1;5;0.5;1;1;1;3;10;1;1;2199;0;9;9;25542;450;430;25992;548;2555;45;1
517;1;5;0.5;1;1;1;3;10;1;3;2199;0;8;8;25525;323;235;25848;585;2555;45;1
520;1;5;0.5;1;1;1;3;10;1;5;2199;0;8;8;25620;360;355;25980;594;2564;36;1
518;1;5;0.5;1;1;1;3;10;1;3;2199;5;3;8;25715;270;266;25985;235;2573;27;1
519;1;5;0.5;1;1;1;3;10;1;3;2199;0;10;10;25622;360;342;25982;738;2564;36;1
521;1;5;0.5;1;1;1;3;10;1;5;2199;1;8;9;25525;448;439;25973;568;2555;45;1
523;1;5;0.5;1;1;1;3;10;3;1;2199;6;5;11;25528;287;278;25815;340;2555;45;1
522;1;5;0.5;1;1;1;3;10;1;5;2199;5;2;7;25536;450;439;25986;147;2555;45;1
524;1;5;0.5;1;1;1;3;10;3;1;2199;7;6;13;25522;414;389;25936;395;2555;45;1
527;1;5;0.5;1;1;1;3;10;3;3;2199;0;6;6;25527;264;235;25791;439;2555;45;1
526;1;5;0.5;1;1;1;3;10;3;3;2199;0;7;7;25530;349;290;25879;517;2555;45;1
